Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2024-MSS-RES-01378,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ Remove existing shingles and underlayment/ Install ice/water and synthetic underlayment per code/ Install asphalt shingles per code.,MIGHTY DOG ROOFING 157,15000.0,0.0,,,1709 S 10TH ST W,,15000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01379,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 12:12 / TWO STORY/ Remove existing shingles and underlayment/ Install ice/water and synthetic underlayment per code/ Install asphalt shingles per code.,MIGHTY DOG ROOFING 157,12000.0,0.0,,,209 BENTLEY PARK LP,,12000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01382,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove existing shingles and underlayment/ Install ice/water and synthetic underlayment per code/ Install asphalt shingles per code.,MIGHTY DOG ROOFING 157,15000.0,0.0,,,3601 KINGSBURY PL,,15000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01385,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ tearing off 1 layer and replacing with new shingles/ 15lb synthetic / ICE AND WATER SHIELD/ NEW MARLARKEY VISTA AR ASHPALT SHINGLES,GLACIER PROPERTY SOLUTIONS,20000.0,0.0,,,130 GRANDVIEW WAY,,20000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01386,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ tearing off 1 layer and replacing with new shingles/ 15lb synthetic / ICE AND WATER SHIELD/ NEW MARLARKEY VISTA AR ASHPALT SHINGLES,GLACIER PROPERTY SOLUTIONS,24000.0,0.0,,,1135 CLEVELAND ST,,24000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01391,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 3:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap Observe low slope requirements,A & B ROOFING CO,27885.0,0.0,,,4311 GHARRETT AVE,,27885.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01392,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 7:12 / SINGLE STORY/ Remove shingles/ Replace with Synthetic underlayment/ ice and water shield and GAF Timberline HDZ Shingles,FISHER FAMILY CONSTRUCTION,16692.0,0.0,,,3914 O'SHAUGHNESY ST,,16692.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01395,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ Remove existing shingles, inspect sub-deck. replace any damaged, dry in roof using ice and water shield along eaves and synthetic underlayment thereafter. Install architecture shingles.",BIRCH ROOFING,8385.0,0.0,,,2308 WYOMING ST,,8385.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01396,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ Remove existing shingles, replace any damaged sub-deck, dry in using ice and water shield along eaves and synthetics thereafter, install architecture shingles.",BIRCH ROOFING,12110.0,0.0,,,1604 JACKIE DR,,12110.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01406,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ Remove existing shingles, edge metal and underlayment/ Install new drip edge, 2 rows of ice and water, synthetic underlayment, starter, shingles, rodge vent and ridge cap",R AND R ROOFING SPECIALTIES,13268.0,0.0,,,102 S EASY ST,,13268.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01407,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / TWO STORY/ Remove existing roofing Install new drip edge ice and water shield synthetic on remainder Install new 40 yr asphalt shingles and all associated flashings and venting,GOLD STANDARD CONSTRUCTION,12500.0,0.0,,,606 SIMONS DR,,12500.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01408,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles intstall new drip edge ice and water on eaves new starter course felt new ridge vent and ridge cap. GAF Timberline HDZ shingles,A & B ROOFING CO,32575.0,0.0,,,18 BROOKSIDE,,32575.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01409,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles intstall new drip edge ice and water on eaves new starter course felt new ridge vent and ridge cap. GAF Timberline HDZ shingles,A & B ROOFING CO,32575.0,0.0,,,19 BROOKSIDE,,32575.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01410,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles intstall new drip edge ice and water on eaves new starter course felt new ridge vent and ridge cap. GAF Timberline HDZ shingles,A & B ROOFING CO,23750.0,0.0,,,85 BROOKSIDE,,23750.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01411,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles intstall new drip edge ice and water on eaves new starter course felt new ridge vent and ridge cap. GAF Timberline HDZ shingles,A & B ROOFING CO,23750.0,0.0,,,86 BROOKSIDE,,23750.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01412,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles intstall new drip edge ice and water on eaves new starter course felt new ridge vent and ridge cap. GAF Timberline HDZ shingles,A & B ROOFING CO,23750.0,0.0,,,87 BROOKSIDE,,23750.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01413,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / TWO STORY/ Remove existing asphalt roof.  Install ice and water shield to all eaves and valleys per missoula building code with synthetic under laminate to remaining.  Will install new 40 year Malarkey asphalt shingles with ridge venting to any ridges.,BOYCE ROOFING AND CONSTRUCTION LLC,6700.0,0.0,,,409 N DAVIS ST,,6700.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01414,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Remove existing asphalt roof. Install ice and water shield to all eaves and valleys per missoula building code with synthetic under laminate to remaining. Will install new 40 year Malarkey asphalt shingles with ridge venting to any ridges.,BOYCE ROOFING AND CONSTRUCTION LLC,9700.0,0.0,,,109 BURLINGTON AVE,,9700.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01415,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Remove old roofing Install ice and water shield Install synthetic underlayment Install style d Install ridge vent Install Malarkey shingles,IVANS ROOFING AND CONSTRUCTION LLC,25460.0,0.0,,,2705 GARLAND CT,,25460.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01416,,BRRRS - Reroof or Reside Residential,,2021 CODES / DUPLEX / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Remove old roofing Install ice and water shield Install synthetic underlayment Install ridge vent Install style d Install Malarkey shingles,IVANS ROOFING AND CONSTRUCTION LLC,25460.0,0.0,,,2709 GARLAND CT,,25460.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01417,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ Reroof attached home and garage/ Tear off all pre existing shingle roof/ Install black drip/ ice water 24"" inside baring wall/ tiger paw synthetic underlayment/ gaf starter/ gaf hdz architectural shingle/ cobra ridge vent/ and gaf ridge cap charcoal/ new pipe boots.",SKYS THE LIMIT ROOFING,15300.0,0.0,,,101 ALLIANCE WAY,,15300.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01418,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ rEMOVE SHINGLES INSTALL NEW DRIP ESGE ICE AND WATER ON EVES NEW STARTER OUCRSE FELT NE SHINGLES RIDG VENT AND RIDGE CAP. OC DURATION SHNGLES,A & B ROOFING CO,13000.0,0.0,,,4558-A POTTER PARK LP,,13000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01419,,BRRRS - Reroof or Reside Residential,,2021 CODES / DET GARAGE/ REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / U / SLOPE 8:12 / SINGLE STORY/ REMOVE SHINGLES INSTALL NEW DRIP EDGE ICE AND WATER SHEILD ON EAVES NEW STARTER COURSE FELT NEW SHINGLES RIDGE VENT AND RIDGE CAP .OC DURATION SHINGLES,A & B ROOFING CO,5000.0,0.0,,,4558-A POTTER PARK LP,,5000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01420,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ REMOVE SHINGLES INSTALL NEW DRIP EDGE ICE AND WATER SHEILD ON EAVES NEW STARTER COURSE FELT NEW SHINGLES RIDGE VENT AND RIDGE CAP .OC DURATION SHINGLES,A & B ROOFING CO,8000.0,0.0,,,4558-B POTTER PARK LP,,8000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01421,,BRRRS - Reroof or Reside Residential,,2021 CODES / DET GARAGE/ REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / U / SLOPE 8:12 / SINGLE STORY/ REMOVE SHINGLES INSTALL NEW DRIP EDGE ICE AND WATER SHEILD ON EAVES NEW STARTER COURSE FELT NEW SHINGLES RIDGE VENT AND RIDGE CAP .OC DURATION SHINGLES,A & B ROOFING CO,500.0,0.0,,,4558-B POTTER PARK LP,,500.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01422,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Removing garage existing shingles, replacing synthetic underlayment, and installing new shingles.",CUSTOM BENT GUTTERS LLC,4800.0,0.0,,,301 BENTLEY PARK LP,,4800.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01424,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed",CLW CONSTRUCTION LLC,10000.0,0.0,,,2323 W CRESCENT DR,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01425,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / TWO STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed",CLW CONSTRUCTION LLC,10000.0,0.0,,,2424 55TH ST,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01426,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/UNIT 8/Replace existing tub & surround for new shower pan & surround - no layout changes. Licensed plumber to replace fixtures in wet area only. wet area on shared wall - will check for proper insulation & v. barrier prior to new acrylic panels installed. INSTALL 5/8"" TYPE X GWB AT SHARED WALL WITH ADJACENT UNIT. FIRE RATING SHALL NOT BE LESSENED. MAINTAIN RATED ASSEMBLY./VB/R-3",YOUR HOME IMPROVEMENT COMPANY LLC *UNLIMITED*,6400.0,0.0,,,521 #8 HARTMAN ST,,6400.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01427,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 4:12 / SINGLE STORY/ Remove existing roofing / Install Ice and water shield along all eves and valleys to code/ Install UDL 30 synthetic underlayment to rest of structure / Install New Malarkey Vista shingles, drip edge, pipe boots, ridge vents",SCHROCK COMMERCIAL ROOFING INC,19357.0,0.0,,,1821 DIXON AVE,,19357.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01428,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY/ Reroof/ New Metal roof. Using synthetic underlayment and ice and water shield.,FREEDOM SOLUTIONS LLC,30000.0,0.0,,,3000 LESTER ST,,30000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01429,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,23250.0,0.0,,,80 BROOKSIDE,,23250.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01430,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,23250.0,0.0,,,81 BROOKSIDE,,23250.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01431,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,23250.0,0.0,,,82 BROOKSIDE,,23250.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01432,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,11875.0,0.0,,,30 BROOKSIDE,,11875.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01433,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,11875.0,0.0,,,31 BROOKSIDE,,11875.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01434,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,11875.0,0.0,,,32 BROOKSIDE,,11875.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01435,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,11875.0,0.0,,,33 BROOKSIDE,,11875.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01436,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,11875.0,0.0,,,34 BROOKSIDE,,11875.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01437,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / SINGLE STORY/ Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap. GAF Timberline HDZ,A & B ROOFING CO,11875.0,0.0,,,35 BROOKSIDE,,11875.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01438,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ STORM DAMAGE/ Remove previous roofing materials/ clean and flatten deck/ Install drip edge/ 2 rows of ice and water/ and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge/ Replace flashing and boots as needed.,CLW CONSTRUCTION LLC,10000.0,0.0,,,346 STEPHENS AVE,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01440,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 7:12 / SINGLE STORY/ Removing & replacing 26 sq shingles/ Using synthetic underlayment/ Installing ice & water shield/ Owens Corning Duration shingles.,"INFINITY ROOFING & SIDING, LLC",19700.07,0.0,,,2708 SHEFFIELD DR,,19700.07,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01441,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 1:12 / SINGLE STORY/ LOW SLOPE ROOF/ Remove existing Membrane/ Leave existing Cover board in place/ Install new 60 MIL TPO. Mechanically fastened/ New 24 Gauge Perimeter metal at roof edge/OBSERVE LOW SLOPE REQUIREMENTS,INDEPENDENT ROOFING LLC,21000.0,0.0,,,1 BRIARWOOD LN,,21000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01442,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / TWO STORY/ Removal and proper disposal of existing/old roofing material to wood deck/ Provide and Apply ice and water membrane per code synthetic underlayment in succeeding courses/ Architectural Shingle System/ ridge vent and hip/ridge shingle.,INDEPENDENT ROOFING LLC,14700.0,0.0,,,5376 HORN RD,,14700.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01444,,BRRRS - Reroof or Reside Residential,,2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Remove existing roofing Install new d metal ice and water shield synthetic underlayment on balance 30yr asphalt and all associated flashings and ventilation,GOLD STANDARD CONSTRUCTION,9500.0,0.0,,,605 KEMP ST,,9500.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01445,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 3:12 / SINGLE STORY/ remove existing roof, synthetic underlayment, asphalt shingle, re-roof is due to storm damage",GLACIER PROPERTY SOLUTIONS,16000.0,0.0,,,5506 23RD AVE,,16000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01446,,BRRRS - Reroof or Reside Residential,,"2021 CODES / TOWN HOUSE / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 9:12 / TWO STORY/ STORM DAMAGE/ Remove previous roofing materials. clean and flatten deck/ Install drip edge, 2 rows of ice and water, and synthetic underlayment on the rest of the roof/ Install starter/ Install shingles starting along eaves and working way up to peak/ Install ridge vent and ridge. Replace flashing and boots as needed",CLW CONSTRUCTION LLC,10000.0,0.0,,,2308 MARY AVE,,10000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01447,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 8:12 / TWO STORY/ Replace existing shingles with new shingles/ Re dry roof in/ disposing of old shingles, adding brand new shingles. Ice and water shield 4 feet above exterior wall. Titanium will be used for dry in material. Vented ridge. Damage is from the storm we had previously",FLAWLESS CONSTRUCTION,12495.0,0.0,,,4108 ENGLAND BLVD,,12495.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
02 - Remodel Residential,2024-MSS-RES-01449,,BRRRS - Reroof or Reside Residential,,"2021 CODES / SFR / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 6:12 / SINGLE STORY/ Remove & Replace 30# felt, replace w/ a 50-year Malarkey Shingle, Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water",RHINO ROOFING,21000.0,0.0,,,4830 JEFF DR,,21000.0,0.0,Residential,Addition/Remodel,0,11 Data Dump,2024-11-01,November,11,2024,2025
